user_id,reviewerName,item_id,hotelName,reviewText,hotel_url,date,title,text,service,location,value,cleanliness,sleep quality,rooms,check in / front desk,"business service (e.g., internet access)",sentiment_score,sentiment_label,rating,implicit_feedback,sentiment_numeric
1725,hananb,1657424,Courtyard Basel Pratteln,"very good hotel very nice and clean hotel, very good food and service near the haiway overall i recomend it.",Hotel_Review-g1068980-d1657424-Reviews-Courtyard_Basel-Pratteln.html,2010-10-01T00:00:00,very good hotel,"very nice and clean hotel, very good food and service near the haiway overall i recomend it.",4,4,5,5,4,5,,,0.511111111,positive,4,1,1
1726,travelmananup,1657424,Courtyard Basel Pratteln,"Great hotel, poor location The hotel is good, clean and quiet. The rooms have a sufficient size and the bed is good. The bath is clean and good. The breakfast was very good. The staff at the front desk was not that enthusiastic to guide the tourist, infact one of them was little irritable and angry. I was there for 2 days and i havent seen a single front desk person smiling. Hence, i have put less marks on service. The location is worst. Its in industrial area and theres nothing closeby , except one coop store.",Hotel_Review-g1068980-d1657424-Reviews-Courtyard_Basel-Pratteln.html,2010-09-01T00:00:00,"Great hotel, poor location","The hotel is good, clean and quiet. The rooms have a sufficient size and the bed is good. The bath is clean and good. The breakfast was very good. The staff at the front desk was not that enthusiastic to guide the tourist, infact one of them was little irritable and angry. I was there for 2 days and i havent seen a single front desk person smiling. Hence, i have put less marks on service. The location is worst. Its in industrial area and theres nothing closeby , except one coop store.",2,1,5,5,5,4,,,0.187849206,positive,4,1,1
1727,petersouth,1657424,Courtyard Basel Pratteln,"Great hotel, great waterpark, terrible location The Courtyard by Marriott is not located in Basel but in the Pratteln industrial suburb. Upon arrival you are met with a sterile factory-like building, but the moment you enter the lobby you are greeted with the warm and elegant Marriott atmosphere. POSITIVE ASPECTS Arriving by car is easy and the hotel has a large parking lot. The staff is always friendly and helpful, and the rooms have a charming modern elegance. Hotel guests are offered discounted entry to the in-house waterpark Basilea, an amazing complex of pools, waterslides and wellness activities. NEGATIVE ASPECTS Located far out of town in a rather unpleasant industrial area. Arriving on foot is absolutely not recommended. BREAKFAST A large buffet breakfast with hot and cold choices is served in a spacy dining hall. An outdoor terrace is also available during the warmer season. PUBLIC TRANSPORT Reaching the Pratteln station for local trains between Basel and Olten requires a 15 minute walk. Next to the station is a stop for tram line 14 to downtown Basel. IN CONCLUSION Recommended for all kinds of travellers. The hotel is equipped for large tourist groups aswell as for business travellers. Families with small children will appreciate the in-house waterpark Basilea. Arriving by car is strongly recommended!",Hotel_Review-g1068980-d1657424-Reviews-Courtyard_Basel-Pratteln.html,2010-09-01T00:00:00,"Great hotel, great waterpark, terrible location","The Courtyard by Marriott is not located in Basel but in the Pratteln industrial suburb. Upon arrival you are met with a sterile factory-like building, but the moment you enter the lobby you are greeted with the warm and elegant Marriott atmosphere. POSITIVE ASPECTS Arriving by car is easy and the hotel has a large parking lot. The staff is always friendly and helpful, and the rooms have a charming modern elegance. Hotel guests are offered discounted entry to the in-house waterpark Basilea, an amazing complex of pools, waterslides and wellness activities. NEGATIVE ASPECTS Located far out of town in a rather unpleasant industrial area. Arriving on foot is absolutely not recommended. BREAKFAST A large buffet breakfast with hot and cold choices is served in a spacy dining hall. An outdoor terrace is also available during the warmer season. PUBLIC TRANSPORT Reaching the Pratteln station for local trains between Basel and Olten requires a 15 minute walk. Next to the station is a stop for tram line 14 to downtown Basel. IN CONCLUSION Recommended for all kinds of travellers. The hotel is equipped for large tourist groups aswell as for business travellers. Families with small children will appreciate the in-house waterpark Basilea. Arriving by car is strongly recommended!",5,1,5,5,4,5,,,0.147041847,positive,5,1,1
1728,Kendra16,1657424,Courtyard Basel Pratteln,"Extremely clean with great front desk staff & service My husband and I spent a week at this hotel and overall we were extremely satisfied. It's a short walk to the train that will take you anywhere you wish to go. The front desk staff were always helpful in recomending places for dinner (specifically fondue) and sites to see. The breakfast buffet was very good with a lot of choices, however, after a week, it became a bit monotonous. Great place to stay if you want to be off the beaten path.",Hotel_Review-g1068980-d1657424-Reviews-Courtyard_Basel-Pratteln.html,2010-09-01T00:00:00,Extremely clean with great front desk staff & service,"My husband and I spent a week at this hotel and overall we were extremely satisfied. It's a short walk to the train that will take you anywhere you wish to go. The front desk staff were always helpful in recomending places for dinner (specifically fondue) and sites to see. The breakfast buffet was very good with a lot of choices, however, after a week, it became a bit monotonous. Great place to stay if you want to be off the beaten path.",5,4,4,5,4,5,,,0.409583333,positive,4,1,1
1729,MortenHorten,1657424,Courtyard Basel Pratteln,"Great value for money New hotel on the outskirts of Basel, just ten minutes in the car into the city center. Big rooms with all the amenities you need. Fantastic breakfast in a relaxed atmosphere. Aqualand next door for kids. Value for money if you can get a deal at this hotel.",Hotel_Review-g1068980-d1657424-Reviews-Courtyard_Basel-Pratteln.html,2010-07-01T00:00:00,Great value for money,"New hotel on the outskirts of Basel, just ten minutes in the car into the city center. Big rooms with all the amenities you need. Fantastic breakfast in a relaxed atmosphere. Aqualand next door for kids. Value for money if you can get a deal at this hotel.",4,3,5,5,5,5,,,0.176623377,positive,4,1,1
1730,dsc25,1657424,Courtyard Basel Pratteln,"One of the better hotels in Basel Always find it difficult to get a decent hotel in Basel - but this is good. Although a ""Courtyard"" it is as good as a ""Marriott"" hotel in the US - if not a bit better. Full restaurant facilities, nice rooms. Not the best placed as its on the outskirts and a fair distance from the airport but if you are OK not to be central, its a good choice. Hotel has no swimming pool but is right next to one of the largest indoor swimming pools in Switzerland. Only slight negative is that the hotel is new and staff need a bit more training.",Hotel_Review-g1068980-d1657424-Reviews-Courtyard_Basel-Pratteln.html,2010-07-01T00:00:00,One of the better hotels in Basel,"Always find it difficult to get a decent hotel in Basel - but this is good. Although a ""Courtyard"" it is as good as a ""Marriott"" hotel in the US - if not a bit better. Full restaurant facilities, nice rooms. Not the best placed as its on the outskirts and a fair distance from the airport but if you are OK not to be central, its a good choice. Hotel has no swimming pool but is right next to one of the largest indoor swimming pools in Switzerland. Only slight negative is that the hotel is new and staff need a bit more training.",4,3,5,5,5,5,,,0.318603896,positive,4,1,1
1731,cynthia_gignac,1657424,Courtyard Basel Pratteln,"Great business hotel Beautiful rooms, brand new hotel. Perfect for business, electrical outlet (European and American) plus USB. The parking is expensive, 29 CHF a day, the high speed internet access is quite expensive as well.",Hotel_Review-g1068980-d1657424-Reviews-Courtyard_Basel-Pratteln.html,2010-06-01T00:00:00,Great business hotel,"Beautiful rooms, brand new hotel. Perfect for business, electrical outlet (European and American) plus USB. The parking is expensive, 29 CHF a day, the high speed internet access is quite expensive as well.",5,4,5,5,5,5,,,0.216262626,positive,5,1,1
1732,mhl2010,1657424,Courtyard Basel Pratteln,"New hotel in the water park I have stayed 3 times in Courtyard Pratteln during the past months. The hotel is brand new, open in 2010. It is located in the same building as a big swimming hall / water park complex (Aqua Basilea). The location is bad, unless you are visiting AquaBasilea. It is quite a long walk from the Pratteln train station (outside of Basel city area) in an uncomfortable industrial area. I happen to have my office close to the hotel, but otherwise would not choose the hotel based on the location. The staff is young and somewhat unexperienced, it has many times taken a lot of time for them to clarify the reservations or invoices either for me or for other travellers being at the reception at the same time. The rooms are nice standard Courtyard rooms and similar Courtyard concept as in other European Courtyards. No free internet and some strange internet service provider, which is not available in other hotels or internet hotspots. Very clean everywhere, comfortable bed and bad room. If driving a car and preferring to stay out of the city, this would be a good choise. Not a hotel for someone who wants to visit central Basel.",Hotel_Review-g1068980-d1657424-Reviews-Courtyard_Basel-Pratteln.html,2010-04-01T00:00:00,New hotel in the water park,"I have stayed 3 times in Courtyard Pratteln during the past months. The hotel is brand new, open in 2010. It is located in the same building as a big swimming hall / water park complex (Aqua Basilea). The location is bad, unless you are visiting AquaBasilea. It is quite a long walk from the Pratteln train station (outside of Basel city area) in an uncomfortable industrial area. I happen to have my office close to the hotel, but otherwise would not choose the hotel based on the location. The staff is young and somewhat unexperienced, it has many times taken a lot of time for them to clarify the reservations or invoices either for me or for other travellers being at the reception at the same time. The rooms are nice standard Courtyard rooms and similar Courtyard concept as in other European Courtyards. No free internet and some strange internet service provider, which is not available in other hotels or internet hotspots. Very clean everywhere, comfortable bed and bad room. If driving a car and preferring to stay out of the city, this would be a good choise. Not a hotel for someone who wants to visit central Basel.",3,1,4,5,5,5,,,-0.002520202,neutral,4,1,0
1733,JennieHepton,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,"Nice setting I have stayed here with my sisters on a family holiday. The apartment was nice however the only thing I would have changed is the shower was nothing more than a drip.. the swimming pool was lovely, the apartment was looking over the beach which was lovely to here the sea... the beach was ok however take beach shoes as the beach has a lot of pebbles on it..the apartment I stayed in was good for adults, probably not children as there was a lot of stairs..",Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2018-07-01T00:00:00,Nice setting,"I have stayed here with my sisters on a family holiday. The apartment was nice however the only thing I would have changed is the shower was nothing more than a drip.. the swimming pool was lovely, the apartment was looking over the beach which was lovely to here the sea... the beach was ok however take beach shoes as the beach has a lot of pebbles on it..the apartment I stayed in was good for adults, probably not children as there was a lot of stairs..",,,,,,,,,0.4875,positive,4,1,1
1734,Jarek111,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,"Excellent residence at reasonable price We enjoyed the stay at Sognu Di Rena Residence w lot. We found the apartments clean and well eqipped and the free TV was the bonus for kids (if you play with TV remote a bit you can get 2 or 3 chanells in English version :).The rooms have air con which is a must during the summer. The balcony was great and allowed us to have all our meals outside .There were plenty of free umbrellas and loungers by the swimming pool and on the beach for everybody but I must say that we travelled there in late May/ early June and the situation may be different during the high summer season . The buildings, garden , kids playground, swimming pool and beach were well maintained and clean. WiFi was avilable at the reception and by the swimming pool and was free . When the weather was good we even had the wifi signal in our room . It was strong enough for checking emails/ basic browsing and downloading kids games and just enough for us. If you are after fast brodband with streaming facility you should stay at home and not go for holidays :)! The downside was the sofa bed in the living room which is tricky to adjust for 2 people sleeping. All in all, great place for holidays . Hopefully we will be able to return",Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2018-06-01T00:00:00,Excellent residence at reasonable price,"We enjoyed the stay at Sognu Di Rena Residence w lot. We found the apartments clean and well eqipped and the free TV was the bonus for kids (if you play with TV remote a bit you can get 2 or 3 chanells in English version :).The rooms have air con which is a must during the summer. The balcony was great and allowed us to have all our meals outside .There were plenty of free umbrellas and loungers by the swimming pool and on the beach for everybody but I must say that we travelled there in late May/ early June and the situation may be different during the high summer season . The buildings, garden , kids playground, swimming pool and beach were well maintained and clean. WiFi was avilable at the reception and by the swimming pool and was free . When the weather was good we even had the wifi signal in our room . It was strong enough for checking emails/ basic browsing and downloading kids games and just enough for us. If you are after fast brodband with streaming facility you should stay at home and not go for holidays :)! The downside was the sofa bed in the living room which is tricky to adjust for 2 people sleeping. All in all, great place for holidays . Hopefully we will be able to return",5,,,5,3,,,,0.309679487,positive,5,1,1
1735,TOM14TOM,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,"Sep-17 Negative There is no free wifi in the room In the living room the pullout bed is too small for two people Positive Beautiful garden Orderly environment Clear room Free, large car park Nice beach Tasteful Buildings",Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2017-09-01T00:00:00,17-Sep,"Negative There is no free wifi in the room In the living room the pullout bed is too small for two people Positive Beautiful garden Orderly environment Clear room Free, large car park Nice beach Tasteful Buildings",,,,,,,,,0.182395382,positive,5,1,1
1736,ursulabaumgarten,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,"Love this beautiful place Beautyful white buildings, fantastic view to the sea, nice, clean and quiet. Right next to the beach. Can really recommend this place - especially the flats with a wiev. I would really like to come back to this place. Both children and adult loved it",Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2017-08-01T00:00:00,Love this beautiful place,"Beautyful white buildings, fantastic view to the sea, nice, clean and quiet. Right next to the beach. Can really recommend this place - especially the flats with a wiev. I would really like to come back to this place. Both children and adult loved it",,,,,,,,,0.28015873,positive,5,1,1
1737,657andyt,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,"The Perfect summer getaway I'd been wanting to visit Corsica for a decade- lured by the promise of alpine mountain & Mediterranean beaches. Delighted then with the apartment view, overlooking the outdoor pool, with mountains to our right & a clear view of the sea to our left. The other massive plus was the closeness to the beach. We walked out of our apartment block, walked through an archway, and we were straight on the beach. On several mornings, my wife & i got up early & went for a short sea swim. The apartment beach was narrow & crowded, but we walked along the coast, and a few hundred yards down, found a wider open beach, with some old goal posts- perfect for our 3 boys. Next to this was a beach bar-perfect for us! The Sognu di Regna complex was fine. The only down sides were a lack of comfortable seats in the apartment lounge and no wifi outside reception. Staff were fine. Facilities were a short drive or walk away in Moriani Plage. Some good water sport options there too (pedaloes with slides were fun, catermarans or wind surfing, with tuition). Driving in Corsica is chronic- coast roads slow & congested, mountain roads nerve wracking. We went to Ajeccco, but it was a long drive & we decided Bonaficio was too far.",Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2016-12-01T00:00:00,The Perfect summer getaway,"I'd been wanting to visit Corsica for a decade- lured by the promise of alpine mountain & Mediterranean beaches. Delighted then with the apartment view, overlooking the outdoor pool, with mountains to our right & a clear view of the sea to our left. The other massive plus was the closeness to the beach. We walked out of our apartment block, walked through an archway, and we were straight on the beach. On several mornings, my wife & i got up early & went for a short sea swim. The apartment beach was narrow & crowded, but we walked along the coast, and a few hundred yards down, found a wider open beach, with some old goal posts- perfect for our 3 boys. Next to this was a beach bar-perfect for us! The Sognu di Regna complex was fine. The only down sides were a lack of comfortable seats in the apartment lounge and no wifi outside reception. Staff were fine. Facilities were a short drive or walk away in Moriani Plage. Some good water sport options there too (pedaloes with slides were fun, catermarans or wind surfing, with tuition). Driving in Corsica is chronic- coast roads slow & congested, mountain roads nerve wracking. We went to Ajeccco, but it was a long drive & we decided Bonaficio was too far.",4,,4,,4,,,,0.139772145,positive,4,1,1
1738,johnbC6394ME,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,"Never, ever again! Check carefully what you are getting for your money! Apartment & terrace had no decent view being overlooked directly by other apartments. Bedroom had one window, which looked directly into a busy concrete floored corridor...so if the bedroom curtains were opened, we had absolutely no privacy...very poor and unacceptable! Sound echoed around the apartment block due to lack of carpets and concrete floors/metal doors. You were not allowed to walk or sit on the grass...so could not relax in the garden area. The bar at the pool was unattended for several hours in the afternoon. There are much more beautiful parts of Corsica...clean sandy beaches and beautiful coves...don't book here, unless you're happy with a very average location for Corsica and are happy to possibly end up in something resembling a prison cell! Oh...and don't expect any sort of refund on arrival...because you wont get it! We left within an hour of arriving and found somewhere much better very easily!",Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2016-09-01T00:00:00,"Never, ever again! Check carefully what you are getting for your money!","Apartment & terrace had no decent view being overlooked directly by other apartments. Bedroom had one window, which looked directly into a busy concrete floored corridor...so if the bedroom curtains were opened, we had absolutely no privacy...very poor and unacceptable! Sound echoed around the apartment block due to lack of carpets and concrete floors/metal doors. You were not allowed to walk or sit on the grass...so could not relax in the garden area. The bar at the pool was unattended for several hours in the afternoon. There are much more beautiful parts of Corsica...clean sandy beaches and beautiful coves...don't book here, unless you're happy with a very average location for Corsica and are happy to possibly end up in something resembling a prison cell! Oh...and don't expect any sort of refund on arrival...because you wont get it! We left within an hour of arriving and found somewhere much better very easily!",1,,,3,,1,,,0.211401515,positive,1,0,1
1739,407susant,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,"Excellent Place to Stay but . . . . On arriving at the residence the grounds were beautiful, a wow factor. Entering the reception area was not so great. When booking this accommodation I read that the receptionists are trilingual, and all speak English. This was either not the case or she refused to speak in English. She was not very friendly towards us and did not explain anything. Do not expect reception to be run as an hotel reception. They have strict opening hours and they do not have a 24 hour reception. When looking at this place to stay you have to know that it is called a residence and not an hotel. The big difference here is bed linen and towels are not included in the price. You need to hire these items or bring your own. You also have to pay for the cleaner to clean your room at the end of your stay. Also a standard charge for electricity and water is charged per week. When I was there for one week all these 'little' extras cost me 95 euros. The rooms are self catering and are furnished to a high standard with aircon in the living area. I stayed in a one bedroom apartment and it was great for two. It can sleep up to four people but I would find this a little over crowding if four adults were staying. The kitchen was clean and tidy and crockery, saucepans and cutlery were in excellent condition. The bathroom is small but adequate. You will find that the dining table is out on the balcony but with the lovely weather it is great to eat outside. All balconies are shaded from the sun. We did not hear noise from rooms next to us but you may experience people talking loudly in the corridor, day and night. There are washing machines available which was a nice touch. The location is excellent for the beach. It is about a 2 minutes walk from your apartment and you will be walking through their beautiful gardens. Also there is a childrens' playground which is in excellent condition as well as a lovely swimming pool with sun loungers provided. The residence is close to local shops and supermarket and a tourist office. All within walking distance. The residence does not have a restaurant but this is not a problem as you will find restaurants and cafes close by. Incidentally, a baker comes to the residence every morning.",Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2016-08-01T00:00:00,Excellent Place to Stay but . . . .,"On arriving at the residence the grounds were beautiful, a wow factor. Entering the reception area was not so great. When booking this accommodation I read that the receptionists are trilingual, and all speak English. This was either not the case or she refused to speak in English. She was not very friendly towards us and did not explain anything. Do not expect reception to be run as an hotel reception. They have strict opening hours and they do not have a 24 hour reception. When looking at this place to stay you have to know that it is called a residence and not an hotel. The big difference here is bed linen and towels are not included in the price. You need to hire these items or bring your own. You also have to pay for the cleaner to clean your room at the end of your stay. Also a standard charge for electricity and water is charged per week. When I was there for one week all these 'little' extras cost me 95 euros. The rooms are self catering and are furnished to a high standard with aircon in the living area. I stayed in a one bedroom apartment and it was great for two. It can sleep up to four people but I would find this a little over crowding if four adults were staying. The kitchen was clean and tidy and crockery, saucepans and cutlery were in excellent condition. The bathroom is small but adequate. You will find that the dining table is out on the balcony but with the lovely weather it is great to eat outside. All balconies are shaded from the sun. We did not hear noise from rooms next to us but you may experience people talking loudly in the corridor, day and night. There are washing machines available which was a nice touch. The location is excellent for the beach. It is about a 2 minutes walk from your apartment and you will be walking through their beautiful gardens. Also there is a childrens' playground which is in excellent condition as well as a lovely swimming pool with sun loungers provided. The residence is close to local shops and supermarket and a tourist office. All within walking distance. The residence does not have a restaurant but this is not a problem as you will find restaurants and cafes close by. Incidentally, a baker comes to the residence every morning.",5,,,5,5,,,,0.362346542,positive,5,1,1
1740,brun62,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,"Never again Remember everything, bedsheets, towels, even toiletpaper. Pool is very small, and internet only works in reception. There is nothing to do, and the very small poolbar only opens a few hours a day. No restaurant or bar. Rent a car, so you can get away. Worst place ever stayed.",Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2016-08-01T00:00:00,Never again,"Remember everything, bedsheets, towels, even toiletpaper. Pool is very small, and internet only works in reception. There is nothing to do, and the very small poolbar only opens a few hours a day. No restaurant or bar. Rent a car, so you can get away. Worst place ever stayed.",1,,,3,,1,,,-0.308333333,negative,1,0,-1
1741,T1054OWronm,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,"Family Holidays A beautiful complex, directly to the beach and sea. Apartments are nice furnished in a simply way. Every room has a single airco unit. The services provided were excellent. I really recommend a stay here.",Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2016-07-01T00:00:00,Family Holidays,"A beautiful complex, directly to the beach and sea. Apartments are nice furnished in a simply way. Every room has a single airco unit. The services provided were excellent. I really recommend a stay here.",,,,,,,,,0.297321429,positive,5,1,1
1742,AllanBJ,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,Nice and clean at Morani Plage Residence Sognu di Rena is a complex of different apartments places 400 meters from the small town center of Morani Plage at the east cost of Corsica. The Complex has a nice pool and nice beach with free sun bed facilities. The apartments are located north/south/east/west so there are all possibilities for sun directions. The complex is extremely clean (e.g. it is not allowed to walk on the green). We stayed there for one week before high season and that can only be recommended. There is not much in walking distance (some restaurant in Morani Plage) so a car I recommended to explore the surroundings. Internet is only available in the reception or at pool but it is free,Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2016-06-01T00:00:00,Nice and clean at Morani Plage,Residence Sognu di Rena is a complex of different apartments places 400 meters from the small town center of Morani Plage at the east cost of Corsica. The Complex has a nice pool and nice beach with free sun bed facilities. The apartments are located north/south/east/west so there are all possibilities for sun directions. The complex is extremely clean (e.g. it is not allowed to walk on the green). We stayed there for one week before high season and that can only be recommended. There is not much in walking distance (some restaurant in Morani Plage) so a car I recommended to explore the surroundings. Internet is only available in the reception or at pool but it is free,4,4,4,,,,,,0.123333333,positive,4,1,1
1743,arno122,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,"Holidays in Corsica The Residence Sognu di Rena was perfect for our activities. We like the comfortable and well equipped apartment, the cultivated area of the residence, the green gras, palm trees, oleander. Swimming in the pool or in the see is a decision between 50 meters. From the location all wonderfull sites in Corsica can be reached, especially the beautiful places in the National park of Houte Corse. Worthful and time-saving is the fact that the Supermarket and bakeries as well as all kind of good restaurants are within a stone's throw away. So we liked to stay at Sognu di Rena. It was the second time and we are looking forward for another holiday.",Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2015-07-01T00:00:00,Holidays in Corsica,"The Residence Sognu di Rena was perfect for our activities. We like the comfortable and well equipped apartment, the cultivated area of the residence, the green gras, palm trees, oleander. Swimming in the pool or in the see is a decision between 50 meters. From the location all wonderfull sites in Corsica can be reached, especially the beautiful places in the National park of Houte Corse. Worthful and time-saving is the fact that the Supermarket and bakeries as well as all kind of good restaurants are within a stone's throw away. So we liked to stay at Sognu di Rena. It was the second time and we are looking forward for another holiday.",5,5,5,5,4,5,,,0.438888889,positive,5,1,1
1744,Phileas_Fogg_61,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,"Great place on the beach Nice flats, well equipped, building very well kept. Pool small and crowded but beach nice (note: pebbles). You really want to stay in one of the beach facing flats, where you forget the rest of the (big) building. Walking distance from village so adolescents can be independent. Minuses: have to pay for lots of things. Huge queue on arrival day. But overall a great place.",Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2013-10-01T00:00:00,Great place on the beach,"Nice flats, well equipped, building very well kept. Pool small and crowded but beach nice (note: pebbles). You really want to stay in one of the beach facing flats, where you forget the rest of the (big) building. Walking distance from village so adolescents can be independent. Minuses: have to pay for lots of things. Huge queue on arrival day. But overall a great place.",4,4,4,5,,5,,,0.304545455,positive,5,1,1
1745,pmjsemmt,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,"Lovely setting We stayed here for one week. The complex was lovely and the apartment more than adequate for two people. We enjoyed the beach as the weather was very pleasant and sun beds, sunshades were provided. There is no aircon so I wouldn't like to be there in the hottest months. Our building faced another one and it was quite noisy in the evenings as the sound from occupied apartments across from us seemed to echo. Again, not too much of a problem as we were there late in the season. The village is very close by and has everything you need. The charge for wifi was very expensive, surely a flat fee based on the length of stay would be sufficient? We really enjoyed our time here and had a very relaxing stay. Would return.",Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2013-10-01T00:00:00,Lovely setting,"We stayed here for one week. The complex was lovely and the apartment more than adequate for two people. We enjoyed the beach as the weather was very pleasant and sun beds, sunshades were provided. There is no aircon so I wouldn't like to be there in the hottest months. Our building faced another one and it was quite noisy in the evenings as the sound from occupied apartments across from us seemed to echo. Again, not too much of a problem as we were there late in the season. The village is very close by and has everything you need. The charge for wifi was very expensive, surely a flat fee based on the length of stay would be sufficient? We really enjoyed our time here and had a very relaxing stay. Would return.",4,4,4,5,,4,,,0.234111111,positive,4,1,1
1746,Multimul,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,"Nice location to start your holiday We've spent the first couple of days at this location. It looks very beautiful and very well maintained. We've read a lot of stories about the staff but to us they were very friendly and helpful. So we don't exactly know what the fuss is about. The rooms might be small but everything is there. The dinnertable is situated outside on the balcony (which had a lot of shade) but where would you otherwise be with the beautiful weather? The beach was a bit small and sometimes you could find a lot of seaweed but the beach is being cleaned on a regular bases during the week. From this location it's about an hour drive to Bastia and Corte. There's a lot to explore and this is the ideal spot to have as a base. + nice propoerty + well equipped rooms and everything is clean + Has a swimming pool and beach + small bakery on 3 mins for the complex which is a bit cheaper and fresher than the mobile baker, which comes every morning + try the pizza from a pizzabus. They are very good. - A lot of rules to obey (but that's why it's so clean and pristine (maybe)) - No free WiFi - Bedsheets and towels are not included (you need to pay for it) - Mandatory end cleaning which you have to pay. - Beach is not all sandy. There are pebbles when entering the sea. But after a couple of steps it's sandy again. - swimming pool has opening hours (9am-8pm) when getting home late you can't cool down. - The cleaners were waiting in front of our door on our leaving day at 9am exactly. Final conclusion: it's not a 4-star hotel or apartment but it's more than sufficient and surprisingly good and you definitely get value for money. Don't expect to be animated or a lot of service (e.g. towel boy). It's easy to find and a very good starting point to explore the east side of this magnificent island.",Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2012-09-01T00:00:00,Nice location to start your holiday,"We've spent the first couple of days at this location. It looks very beautiful and very well maintained. We've read a lot of stories about the staff but to us they were very friendly and helpful. So we don't exactly know what the fuss is about. The rooms might be small but everything is there. The dinnertable is situated outside on the balcony (which had a lot of shade) but where would you otherwise be with the beautiful weather? The beach was a bit small and sometimes you could find a lot of seaweed but the beach is being cleaned on a regular bases during the week. From this location it's about an hour drive to Bastia and Corte. There's a lot to explore and this is the ideal spot to have as a base. + nice propoerty + well equipped rooms and everything is clean + Has a swimming pool and beach + small bakery on 3 mins for the complex which is a bit cheaper and fresher than the mobile baker, which comes every morning + try the pizza from a pizzabus. They are very good. - A lot of rules to obey (but that's why it's so clean and pristine (maybe)) - No free WiFi - Bedsheets and towels are not included (you need to pay for it) - Mandatory end cleaning which you have to pay. - Beach is not all sandy. There are pebbles when entering the sea. But after a couple of steps it's sandy again. - swimming pool has opening hours (9am-8pm) when getting home late you can't cool down. - The cleaners were waiting in front of our door on our leaving day at 9am exactly. Final conclusion: it's not a 4-star hotel or apartment but it's more than sufficient and surprisingly good and you definitely get value for money. Don't expect to be animated or a lot of service (e.g. towel boy). It's easy to find and a very good starting point to explore the east side of this magnificent island.",3,3,4,4,3,3,,,0.252144097,positive,4,1,1
1747,lenkagrundmanova,1230627,Residence Sognu di Rena San Nicolao Haute Corse Corsica,"Good apartments, not a very good location. Theres nothing I could complain about concerning the apartments but very very mean staff-incredible things that we were told. The rooms were small but clean there was a big living room, sufficient kitchen and a terrace. The hotel pool was nice and clean-enjoyable. The beach in front of the hotel certainly was not. Its ugly, small with not very nice sand and dirty sea- believe me - you dot want to spend your time here- especially if you take a trip and see the beautiful beaches that Corsica has to offer.",Hotel_Review-g1194567-d1230627-Reviews-Residence_Sognu_di_Rena-San_Nicolao_Haute_Corse_Corsica.html,2011-09-01T00:00:00,"Good apartments, not a very good location.","Theres nothing I could complain about concerning the apartments but very very mean staff-incredible things that we were told. The rooms were small but clean there was a big living room, sufficient kitchen and a terrace. The hotel pool was nice and clean-enjoyable. The beach in front of the hotel certainly was not. Its ugly, small with not very nice sand and dirty sea- believe me - you dot want to spend your time here- especially if you take a trip and see the beautiful beaches that Corsica has to offer.",3,2,3,4,,3,,,0.001764456,neutral,4,1,0
