Unnamed: 0,rating,user_id,reviewText,categories,item_id,unixReviewTime,reviewTime,gps,price,dtime,hour,minute,second,sentiment score,sentiment_label,sentiment_numeric
914,4,625654,Excellent sushi in the Mission. A bit expensive for some of the menu options as to portion size but the quality is excellent.,"['Sushi Restaurant', 'Asian Restaurant', 'Japanese Restaurant']",4935832,1362884068,3/9/2013,"[37.752721, -122.408458]",$$,3/10/2013 2:54,2,54,28,0.616224041,positive,1
915,4,625654,Great business lunch spot in SOMA. Best to make a reservation ahead of time. Limited menu but the dishes are all typically good.,['American Restaurant'],1708358,1362883993,3/9/2013,"[37.778301, -122.396771]",$,3/10/2013 2:53,2,53,13,0.658346812,positive,1
916,5,3117818,"Cozy, friendly, epicurean delight, Chez Maman is all of these things. If you live in Potrero HIlls this is the place to go; if you don't it is still the place to go.  Mussels done 4 different ways-try them all; dinner crepes, and dessert crepes done with love and perfection. Seating is mostly at a counter, giving it a homey feel and close up show to expert food preparation.  If you have not been there, put on your bucket list!",['French Restaurant'],2910856,1369923451,5/30/2013,"[37.762458, -122.39703]",$$,5/30/2013 14:17,14,17,31,0.782176215,positive,1
917,5,9381054,"I was a hungry customer ordering for delivery. The man on the phone was very friendly and professional. The price for a medium pepperoni&mushroom/pineapple&ham and a can of sprite to be delivered within a 1 mile radius was $18+tip. They gave me an ETA of 30 mins. The delivery man was right on time, knocked, didn't mind my annoying chihuahua, was professional, gave me my receipt. I asked for peppers and they were already in my box :) The pizza quality is amazing. Perfect for my night. I have lunch for tomorrow now, too ;) TOTAL SCORE!","['Pizza Delivery', 'Takeout Restaurant', 'Pizza Restaurant']",2514752,1374296769,7/19/2013,"[37.352198, -121.990442]",$$,7/20/2013 5:06,5,6,9,0.876621487,positive,1
918,5,4181479,Enjoyed it very much.,"['Cable Car Station', 'Tourist Attraction']",4242557,1360290693,2/7/2013,"[33.858375, -116.558195]",$$,2/8/2013 2:31,2,31,33,0.726041173,positive,1
919,4,1026817,Food was really good and the service was better. Will come here again.,"['American Restaurant', 'Fast Food Restaurant', 'Hamburger Restaurant']",3620652,1365037608,4/3/2013,"[33.832484, -117.927933]",$$,4/4/2013 1:06,1,6,48,0.73270483,positive,1
920,4,1026817,With all the games offered you won't be bored. The staff know their beers and fun specials,"['Sports Bar', 'Hamburger Restaurant', 'Pool Hall']",8442575,1360987786,2/15/2013,"[36.808887, -119.762215]",$$$,2/16/2013 4:09,4,9,46,0.76870113,positive,1
921,3,1026817,The food was good. Don't want to dine in but the food was good enough to go back.,"['Chinese Restaurant', 'Asian Restaurant']",4029091,1357698790,1/8/2013,"[36.851714, -119.757679]",$$,1/9/2013 2:33,2,33,10,0.213108482,neutral,0
922,4,1026817,Looks shady but soooo worth it.,['Chicken Restaurant'],4316345,1366414066,4/19/2013,"[33.832518, -117.926268]",$$,4/19/2013 23:27,23,27,46,0.332082779,positive,1
923,2,1026817,Closed for renovations until late march early April 2013,"['Chinese Restaurant', 'Asian Restaurant']",7030557,1360982051,2/15/2013,"[36.835853, -119.7522]",$$$,2/16/2013 2:34,2,34,11,-0.686737236,negative,-1
924,1,6777535,"The worst, dirtiest, the plates had grimy bumps. All of the food was depleted. We was there Sunday afternoon at 4:30. Definitely the worst Hometown experience.","['Buffet Restaurant', 'American Restaurant']",5217627,1387238762,12/16/2013,"[37.64988, -122.103715]",$$,12/17/2013 0:06,0,6,2,-0.951392645,negative,-1
925,5,637506,Amazing greek food if you like it! I particularly like their gyros!,"['American Restaurant', 'Cafe']",3546349,1394998466,3/16/2014,"[33.82077, -118.385497]",$$$,3/16/2014 19:34,19,34,26,0.867806072,positive,1
926,5,1520855,Excellent food. im glad to have this restaurant in the A.V. Excellent service.,"['Restaurant', 'Fast Food Restaurant', 'Coffee Shop']",4292336,1373464427,7/10/2013,"[34.577535, -118.045092]",$$$,7/10/2013 13:53,13,53,47,0.942102142,positive,1
927,4,1520855,Excellant food. The serving is stingy and over priced. I ordered the beef and broccoli and only got 3 pieces of beef in the serving they gave me and that wasnt the first time.,"['Restaurant', 'Asian Restaurant', 'Chinese Restaurant']",6504700,1373464260,7/10/2013,"[34.556539, -118.044753]",$$$,7/10/2013 13:51,13,51,0,-0.107837193,neutral,0
928,5,9332905,"Arrived on a Saturday for dinner with a full parking lot and a half hour wait. A true test of a waiters capabilities. Regardless, ""Lamo"" was professional, attentive, and very efficient. The food was delicious. Great experience.","['Seafood Restaurant', 'Steak House']",5353681,1374589306,7/23/2013,"[35.370503, -120.856707]",$$,7/23/2013 14:21,14,21,46,0.575512902,positive,1
929,4,2649512,"Great atmosphere good food, slow service and long waits. Reasonably good spot for casual meal.","['American Restaurant', 'Caterer']",1621810,1299888000,3/11/2011,"[34.070644, -118.402792]",$$,3/12/2011 0:00,0,0,0,0.547159339,positive,1
930,4,2649512,"Vibrant owner, bland decor, decent food.....   You probably can do better elsewhere","['Italian Restaurant', 'European Restaurant', 'Pizza Restaurant']",2031085,1299888000,3/11/2011,"[34.052314, -118.471192]",$,3/12/2011 0:00,0,0,0,0.411576922,positive,1
931,4,2649512,Great spot wished they took reservations.....,['Italian Restaurant'],8247514,1299888000,3/11/2011,"[34.083307, -118.338758]",$,3/12/2011 0:00,0,0,0,0.716686682,positive,1
932,5,8379209,It's yummy,"['Thai Restaurant', 'Asian Restaurant', 'Southeast Asian Restaurant']",5758471,1336701420,5/10/2012,"[37.327533, -121.949994]",$$,5/11/2012 1:57,1,57,0,0.208945304,neutral,0
933,5,3287346,"One of the two owners is the man at the register. He's always friendly and ready with a genuine smile. His recommendations are spot-on, but every menu item is delicious so he can't really go wrong. This is my favorite cajun place in San Diego.","['Creole Restaurant', 'American Restaurant', 'Southern Restaurant (US)']",9001173,1335632423,4/28/2012,"[32.821325, -117.125035]",$$,4/28/2012 17:00,17,0,23,0.81278812,positive,1
934,5,4322533,The raw tacos are insane!,"['Vegan Restaurant', 'Hamburger Restaurant', 'Fast Food Restaurant']",5404130,1378315528,9/4/2013,"[32.736326, -117.160116]",$$$,9/4/2013 17:25,17,25,28,-0.728239856,negative,-1
935,1,2542480,"First & last time there..The food was terrible. The Orange Chicken was missing chicken, all I got was deep fried skin & batter. It was fried so much there was nothing there, looked liked they scaped the bottom of the fryer to serve it up. Very greasy and no orange flavor. The chow mein was not very warm and was bland. To top it off, my fortune cookie was empty!   When the waiter came with the check & asked how it was, I told him I was not pleased & I asked him where the chicken was, he just rubbed his tummy and handed over the bill. ......did he eat the chicken?  Atmosphere was not great either. I would not recommend to anyone.",['Chinese Restaurant'],9769476,1374802162,7/25/2013,"[36.609019, -121.852962]",$$,7/26/2013 1:29,1,29,22,-0.839600721,negative,-1
936,5,3531923,The staff makes it a pleasure to dine here. The food is awesome and the atmosphere on the weekends is great,['American Restaurant'],1175594,1296950952,2/5/2011,"[33.688863, -117.887993]",$,2/6/2011 0:09,0,9,12,0.795900504,positive,1
937,5,8706972,Great Carne Asada burrito!,"['Latin American Restaurant', 'Mexican Restaurant']",4504270,1359855191,2/2/2013,"[32.846604, -115.570023]",$$,2/3/2013 1:33,1,33,11,0.875857335,positive,1
938,4,8706972,"Great food, burgers are always cooked well. The best french fries you'll ever find","['Hamburger Restaurant', 'Fast Food Restaurant']",7544798,1359804230,2/2/2013,"[32.771458, -115.552683]",$$$,2/2/2013 11:23,11,23,50,0.943895832,positive,1
939,5,6648515,Miso soup lightly salted and beef pad tai was sweet..delicious,"['Asian Restaurant', 'Chinese Restaurant', 'Thai Restaurant']",6166411,1371358244,6/15/2013,"[32.711653, -117.157559]",$$,6/16/2013 4:50,4,50,44,0.727123512,positive,1
940,5,5229257,"Tons of great beers on tap, solid pub food, good prices, and awesome outdoor beer garden area. And of course my favorite bloodys in the city. When it's nice out, the beer garden is one of my favorite day drinking locations in the city. Great bar!",['Bar & Grill'],3414443,1374078887,7/17/2013,"[37.770107, -122.422114]",$$$,7/17/2013 16:34,16,34,47,0.932036594,positive,1
941,4,5229257,"Great option for good pizza in the Upper Haight. It's not going to compete with the specialty/gourmet places, but for grab-and-go slices it's perfect. Good sized portions, speedy, and reasonable prices. I'm a big fan of the barbecue chicken when they have it. Also pretty sweet random decor on the walls.","['Pizza Takeout', 'Pizza Delivery', 'Catering']",1071538,1377734359,8/28/2013,"[37.769327, -122.451338]",$$$,8/28/2013 23:59,23,59,19,0.67250831,positive,1
942,4,5229257,"I'm not a coffee drinker, but I come here for the good sandwiches and smoothies. Nothing super fancy or complicated, just simple stuff done right.","['Cafe', 'Coffee Shop']",7133492,1377734515,8/28/2013,"[37.76925, -122.450761]",$$$,8/29/2013 0:01,0,1,55,0.397276246,positive,1
943,5,5229257,"Legendary venue - tons of live albums over the years have been made here. Great GA area downstairs with the chandeliers and stuff, and cool upstairs with all the posters from shows there over the years. Definitely one of my favorite venues","['Live Music Venue', 'Bar']",3464391,1374195876,7/18/2013,"[37.783999, -122.433017]",$,7/19/2013 1:04,1,4,36,0.97517998,positive,1
944,4,5229257,"Solid no-frills divey spot. 2  pool tables and a foosball table, decent beer selection and prices. Cash only, and can get pretty crowded on weekends",['Cocktail Bar'],3438615,1374194449,7/18/2013,"[37.77216, -122.437076]",$$$,7/19/2013 0:40,0,40,49,0.508256987,positive,1
945,4,5229257,"If you're looking for a sports bar around the Upper Haight, this is your spot. Tons of TVs with every conceivable sporting event, including the early morning European soccer matches if you're into that. They're cool about putting on whatever you ask for too. Also the pub food here is awesome! The wings have been voted best in the city - they're fantastic. Good burgers and sandwiches too. Beer prices and selection are pretty decent as well.","['Pub', 'Sports Bar']",6414538,1379637410,9/19/2013,"[37.76786, -122.453089]",$$,9/20/2013 0:36,0,36,50,0.853367545,positive,1
946,5,5229257,The mole and especially the guajillo sauces are highlights - great stuff! I usually go for their enchiladas which are delicious. Great margaritas too,"['Restaurant', 'Latin American Restaurant', 'Mexican Restaurant']",1359519,1382725742,10/25/2013,"[37.39527, -122.099744]",$$,10/25/2013 18:29,18,29,2,0.912065185,positive,1
947,5,5229257,"At Kozy Kar you'll find: Van interiors and a waterbed, porn all over the walls, reasonably priced drinks, and general weirdness everywhere; pretty cool. Definitely one of the more unique and memorable spots on Polk",['Bar'],9649042,1379637634,9/19/2013,"[37.791365, -122.420729]",$$$,9/20/2013 0:40,0,40,34,0.67783499,positive,1
948,4,5229257,Chill place with giant portions of tasty Chinese food. The general Tso's and sesame chicken were both really good. Decent beer prices too.,"['Asian Restaurant', 'Vegan Restaurant', 'Vegetarian Restaurant']",3427624,1374195119,7/18/2013,"[37.772181, -122.430545]",$$$,7/19/2013 0:51,0,51,59,0.492855451,positive,1
949,5,5229257,"Great little wine/beer place and gastropub. They have a million obscure beers and wines in bottles, as well as several solid beers and wines on tap. The food menu isn't extensive, just a handful of small plates, but they are amazing! I had the sliders which were unbelievably delicious and the horseradish vinaigrette trout salad was great too. Supposedly the mac and cheese is awesome too. The servers were very friendly and knowledgeable as well. The drawback is that it's a smallish location, so there'll likely be a wait, but in my experience it's worth it!","['Wine Bar', 'American Restaurant', 'Pub']",6452494,1377732760,8/28/2013,"[37.783339, -122.433089]",$$,8/28/2013 23:32,23,32,40,0.655697144,positive,1
950,5,5229257,"My favorite burritos in the bay area! No frills type of place with super speedy and proficient burrito makers - none of that nonsense of getting all of your guacamole in one bite and none in the rest of the burrito. I recommend the carnitas or al pastor, but everything is good. Papusas are tasty too!","['Mexican Restaurant', 'Latin American Restaurant']",6298823,1374863913,7/26/2013,"[37.414686, -122.092218]",$$$,7/26/2013 18:38,18,38,33,0.947982791,positive,1
951,4,5229257,"This place brews a bunch of really tasty beers, including a few cask styles. Food is on the pricey side but good. I recommend going on Tuesdays for $4 pints, and grab a growler to take home while you're there.","['Southern Restaurant (US)', 'American Restaurant', 'Brewery']",5227634,1374079105,7/17/2013,"[37.770319, -122.445188]",$$,7/17/2013 16:38,16,38,25,0.600574826,positive,1
952,4,5229257,"Solid option for brunch, nothing super special but they have lots of options for standard breakfast/brunch food done well",['Cafe'],8485038,1377734620,8/28/2013,"[37.770232, -122.445949]",$$,8/29/2013 0:03,0,3,40,0.431006892,positive,1
953,5,5229257,"Great authentic taqueria in the Mission. On the divey side, with tasty tortas, quesadillas, burritos, etc. in large portions. They turn food out pretty quickly but you'll still see lines out the door because tons of people come here. They're open late too so it's a great option for post-bar drunk eats.",['Mexican Restaurant'],6536987,1377733904,8/28/2013,"[37.752685, -122.41834]",$$$,8/28/2013 23:51,23,51,44,0.837481654,positive,1
954,4,5229257,"Both times I've been there the food was great. Good portions, great meats, great sauces, and great sides. Tasty","['Barbecue Restaurant', 'Sandwich Shop']",4708191,1379637358,9/19/2013,"[37.772046, -122.4317]",$$,9/20/2013 0:35,0,35,58,0.80638065,positive,1
955,2,1608919,"Had my wallet stolen while shopping, security said there was nothing they could do , they didn't even ask for my name or description of wallet, asked for store manager waited over 30 min just to be told the same story. Credit card was used while I was trying to get some assistance. Understand that by law they were limited on what they could, but a little concern on their part would have gone a long way, we were visiting from out of state ,so losing drivers license to board returning flights was serious matter.","['Department Store', 'Supermarket', 'Discount Store']",9788225,1361820075,2/25/2013,"[36.239137, -115.060063]",$$$,2/25/2013 19:21,19,21,15,-0.634844007,negative,-1
956,5,1305781,"Great service. I rented over Christmas, and the owner threw in the days he was closed for free. Gives good surf spot advice to tourists.","['Bicycle Rental Service', 'Canoe & Kayak Rental Service', 'Bicycle Shop']",3815092,1356636348,12/27/2012,"[32.782358, -117.252358]",$$,12/27/2012 19:25,19,25,48,0.858577813,positive,1
957,3,6466457,This Carl's Jr needs to get it together i been here twice both time something wrong the first cold burgers and the second a drive thru that dint work.,['Restaurant'],3287316,1339807695,6/15/2012,"[34.064336, -117.968551]",$$$,6/16/2012 0:48,0,48,15,-0.613004291,negative,-1
958,4,6466457,The food is great but the drive thru is painfully slow.,['Hamburger Restaurant'],4108134,1347941876,9/17/2012,"[34.037534, -117.951725]",$$$,9/18/2012 4:17,4,17,56,-0.172613541,neutral,0
959,4,6466457,Horrible service. Would go else where,"['Restaurant', 'Fast Food Restaurant', 'Hamburger Restaurant']",7807798,1342227685,7/13/2012,"[34.051183, -117.942883]",$$$,7/14/2012 1:01,1,1,25,-0.948143558,negative,-1
960,5,6466457,"I love this specific del taco, the staff is always super friendly, and the food always is on point. Never dissapoint me.","['Mexican Restaurant', 'Latin American Restaurant', 'Fast Food Restaurant']",8436468,1307594811,6/8/2011,"[33.941937, -118.13707]",$$$,6/9/2011 4:46,4,46,51,0.917423643,positive,1
961,5,6466457,Great tasting food. Welcoming employees and easy parking.,"['Latin American Restaurant', 'Mexican Restaurant']",5016595,1316574723,9/20/2011,"[33.90379, -118.169276]",$$$,9/21/2011 3:12,3,12,3,0.875463694,positive,1
962,5,6466457,Very clean and fast location. Will be back soon.,"['Mexican Restaurant', 'Latin American Restaurant']",6148635,1319485394,10/24/2011,"[33.995927, -118.14763]",$$$,10/24/2011 19:43,19,43,14,0.760523491,positive,1
963,5,6466457,Everytime I come here I get what I order and everything is freshly made. By far my favorite jack.,"['Fast Food Restaurant', 'Hamburger Restaurant']",123212,1339799962,6/15/2012,"[34.04838, -117.967752]",$$$,6/15/2012 22:39,22,39,22,0.963662989,positive,1
964,4,6466457,This del taco always has the food on point. However the customer service lacks attentive people. I been here twice and they always manage to get something wrong or take extremely long to make the order. This compared to other del tacos I been too. Get the employees on point and this will be a great del taco.,"['Fast Food Restaurant', 'Latin American Restaurant', 'Mexican Restaurant']",5926970,1339798703,6/15/2012,"[34.010548, -117.963056]",$$$,6/15/2012 22:18,22,18,23,0.287577751,neutral,0
965,5,6466457,I have been here both on taco Tuesday for there special of $1.50 tacos and on regular business days. And for some reason the tacos never taste the same when there $1.50. Over all I love there food.,"['Fast Food Restaurant', 'Latin American Restaurant', 'Mexican Restaurant']",9487163,1340679348,6/25/2012,"[34.027601, -117.837621]",$$$,6/26/2012 2:55,2,55,48,0.724895885,positive,1
966,3,6466457,If it's late at night find another place drive thru drags at  this location.,"['Restaurant', 'Fast Food Restaurant', 'Hamburger Restaurant']",1293331,1322691836,11/30/2011,"[33.988184, -118.19845]",$$$,11/30/2011 22:23,22,23,56,-0.276630568,neutral,0
967,5,6466457,Tried the original hot and pepper Limon and was really satisfied with both the freshness of the fries and wings. The portions could be bigger. But over all good food.,['Chicken Restaurant'],286296,1339807258,6/15/2012,"[34.042731, -117.949233]",$$$,6/16/2012 0:40,0,40,58,0.572545515,positive,1
968,5,243522,VenÃ­amos caminando de regreso a nuestro hotel a MGM y escuchamos mÃºsica merengue. Le pedÃ­ al DJ bachata y toco de todo.! Voy a regresar a almorzar!,"['Mexican Restaurant', 'Latin American Restaurant']",9477016,1388916754,1/5/2014,"[36.10363, -115.17237]",$$,1/5/2014 10:12,10,12,34,-0.484098284,negative,-1
969,5,7618279,Excellent Italian sub. Was satisfied with every bite.,"['Sandwich Shop', 'European Restaurant', 'Fast Food Restaurant']",7623373,1374689454,7/24/2013,"[33.950344, -118.027149]",$$,7/24/2013 18:10,18,10,54,0.930574821,positive,1
970,5,5699475,Awesome,"['Restaurant', 'Latin American Restaurant', 'Catering']",2319066,1395331636,3/20/2014,"[37.334283, -121.889813]",$$,3/20/2014 16:07,16,7,16,0.89166522,positive,1
971,3,7804830,Its a good dive bar. Not about atmosphere.,['Bar & Grill'],2361382,1355363139,12/12/2012,"[34.184626, -118.349871]",$$,12/13/2012 1:45,1,45,39,0.310626185,positive,1
972,5,7804830,"Pizza salad are the best cant tell you about anything else because we never tried. been coming 2 years now, never disappointed. Also the people here are great.","['Restaurant', 'European Restaurant', 'Italian Restaurant']",3959997,1333072385,3/29/2012,"[34.234158, -118.553123]",$$,3/30/2012 1:53,1,53,5,0.948750721,positive,1
973,4,3001110,Hella good. Huge oysters. Big servings.,['Seafood Restaurant'],1302912,1374979150,7/27/2013,"[37.670276, -122.120675]",$$$,7/28/2013 2:39,2,39,10,0.663741028,positive,1
974,3,7045676,Very good pizza with an unique selection.,"['Pizza Restaurant', 'European Restaurant', 'Italian Restaurant']",6805902,1299246328,3/4/2011,"[38.578764, -121.493281]",$$,3/4/2011 13:45,13,45,28,0.802987228,positive,1
975,3,5978650,"Went there for a couple of drinks and appetizers.  Walked in and there was no hostess to seat us.  We kind of walked around looking for the legendary bar to find that it was a very small bar with about 20 seats... Not at all like the fabulous bar in the original hotel.  Major failure from whoever decided to rebuild it this way.  Eventually we asked a couple of waiters if we should just sit ourselves,  one said ""sure"",  the other actually took us to our table.  It was so dark in the restaurant that we had trouble seeing the menus.  We decided to try the popcorn with dark chocolate, applewood bacon, jalapeÃ±o pepper appetizer.  What a let down.  The popcorn tasted stale and wasn't warm.  So,  I'm assuming it was made much earlier.  The bacon and jalapeÃ±o were absent.  Once in a while I could get a hint of bacon,  but I'd bet $100 that there were no jalapeÃ±o anything in that so called appetizer.  My fiancÃ© got a chorizo dip with some nacho type chips.  The dip was very good,  but the chips, again,  were cold and stale.  It was like they just pulled them out of a bag..... I'd say it was poor service and poor food for this upscale,  supposedly legendary top of the mark restaurant.  They must have lost that vibe back in the 20s. We're not going back.  BTW,  this was not happy hour,  it was around 7pm. We never did get any silverware or napkins,  just bar napkins with our few beers.","['Lounge', 'Restaurant']",3653594,1349789139,10/9/2012,"[37.791723, -122.410298]",$,10/9/2012 13:25,13,25,39,-0.549907714,negative,-1
976,4,5602424,Good for deals movies and cds. Has a lot of awesome nic-nacs truely a fun store,"['Music Store', 'Recording Studio']",2942080,1380042315,9/24/2013,"[36.112586, -115.119811]",$$,9/24/2013 17:05,17,5,15,0.676419513,positive,1
977,1,6028815,"Went for a refill after two months and the price was up %400, went to CSV and paid less than the first time price that I paid here.","['Optician', 'Pharmacy']",2412438,1393887864,3/3/2014,"[36.035187, -115.084751]",$$,3/3/2014 23:04,23,4,24,-0.764982047,negative,-1
978,4,1265201,I never had a bad meal here. Highly recommend it,"['Restaurant', 'Bar', 'American Restaurant']",9585348,1292650091,12/17/2010,"[38.5783, -121.48977]",$$,12/18/2010 5:28,5,28,11,0.941368414,positive,1
979,4,1265201,I love going here during my lunch.,"['Deli', 'European Restaurant', 'Italian Restaurant']",2558691,1323457525,12/9/2011,"[38.655394, -121.183035]",$$,12/9/2011 19:05,19,5,25,0.850722976,positive,1
980,5,1860784,FYI a reservation is required on weekends.,['Bar'],3144678,1350717198,10/20/2012,"[34.044927, -118.249628]",$,10/20/2012 7:13,7,13,18,0.426356257,positive,1
981,5,6508429,Open 24 hours. Great food & nice staff.   Small amount of truck parking.,['Hamburger Restaurant'],6889939,1389195615,1/8/2014,"[34.014954, -117.524252]",$$$,1/8/2014 15:40,15,40,15,0.793304419,positive,1
982,5,3198646,"Maggiano's is a great place to have dinner with your family. Their menu has a lot of variety. We usually make our own ""buffet"". The best thing is that if you order from their classic pastas you get to choose another portion to take home. I definitely recommend this great restaurant.","['European Restaurant', 'Italian Restaurant']",5515381,1369035982,5/20/2013,"[33.693711, -117.887099]",$,5/20/2013 7:46,7,46,22,0.789452503,positive,1
983,5,5621473,beautiful ambiance setting covers up the fact that the food is well prepared albeit expensive indian.  this is one place where a date can be brought but carry a breath mint afterwards just to be safe.  the bar and drinks are made well and also as pricy as the food.  it's worth trying once but you're going to either love it or hate it.,"['Indian Restaurant', 'Asian Restaurant', 'South Asian Restaurant']",2595732,1235692800,2/26/2009,"[37.397648, -122.104662]",$$,2/27/2009 0:00,0,0,0,0.470960298,positive,1
984,3,5621473,Would the Cheesecake Factory be one of my go-to spots when going out?  Probably not but I do know what they bring to the table.  Am I grossed out by the large portions and prices?  Nope...because I can always get an appetizer which is smaller than a main dish and eat that as a meal myself or share a main dish with someone else.  Is the food revolutionary or tasty?  Maybe to some people but they do an adequate job on the food despite their challenging huge menu and the 100+ items on there.  Is this place good for someone who's watching their weight or on a restricted diet?  Temptation and self control will be required to avoid veering off your chosen path.  Cheesecake Factory is family friendly and offers that can please everyone.  I highly doubt anyone can ever order one of every item on their menu and the cheesecake dessert options at the end of the meal should satisfy even the pickiest of foodies(except maybe the lactose intolerant or the dieters).,"['Restaurant', 'American Restaurant']",1015611,1339016516,6/6/2012,"[37.324184, -121.947496]",$$,6/6/2012 21:01,21,1,56,0.123400244,neutral,0
985,4,5621473,"this is the best pizza in the south bay area...period.  if you put this pizza against any chain or local place, this pizza will always dominate!  i used to be into deep dish and thick crust pizza but after having one pizza here, i've never looked back.  although this location doesn't have a lot of seating, it's perfect for taking out and sharing with friends(or not sharing).","['Pizza Restaurant', 'Italian Restaurant', 'Pizza Takeout']",5376808,1342396800,7/15/2012,"[37.323617, -121.958879]",$$,7/16/2012 0:00,0,0,0,0.894044572,positive,1
986,3,5621473,"the one time i came here, it was empty although i was digging the 90's rap that the dj was playing..but the only thing that allowed me to stay were the $1 pbr and no cover to get in.  the salon seats were kind of cool but otherwise, it disappointed me a bit.","['Bar', 'Beauty Salon']",3195551,1342396800,7/15/2012,"[36.168886, -115.140051]",$$,7/16/2012 0:00,0,0,0,-0.215844884,neutral,0
987,4,5621473,"the whole concept of insert coin was interesting for me to stop in here and pay a cover fee..but after wandering around here playing random games and seeing no interesting people to interact with, i decided to go elsewhere.  as the wise men say...go where the ladies are!","['Night Club', 'Bar']",9363733,1342396800,7/15/2012,"[36.169119, -115.139977]",$$,7/16/2012 0:00,0,0,0,-0.370121657,negative,-1
988,3,5621473,affordable no frills cafe like setting.  the food is skewered so it can't be that hard to screw up but the mix and matching possibilities are endless.  that makes it fun to come here and get exactly what you want.  drink options are scarce but the meat and salads make up for it.,"['Californian Restaurant', 'American Restaurant']",2990356,1235692800,2/26/2009,"[37.769654, -122.448954]",$$$,2/27/2009 0:00,0,0,0,0.528831221,positive,1
989,4,5621473,i don't mind nectar as it is easily accessible to find and the servers there were extremely useful to compensate for my lack of knowledge.  arrive earlier than 8pm or else be prepared to wait a long time for a table or a bar seat.,"['Wine Bar', 'American Restaurant', 'Wine Store']",3592730,1235692800,2/26/2009,"[37.800184, -122.437706]",$,2/27/2009 0:00,0,0,0,0.390950612,positive,1
990,2,5621473,"they call this food ""immigrant style"" italian but it's really just kitchy, low culinary standard crap.  it's a nice place to bring a ton of people on a budget but forget about expecting high quality food.  after a while, even family style dining becomes tiresome but it's worth experiencing at least once.",['Italian Restaurant'],5881263,1235692800,2/26/2009,"[37.443472, -122.160705]",$$,2/27/2009 0:00,0,0,0,-0.593653643,negative,-1
991,4,5621473,small quaint place off of california ave in palo alto.  the menu is small with a couple of specials but it's hard not to resist getting their signature ravioli dish.  it delivers in flavor and much more.  the service is very attentive although less so when it get busy obviously.  the owner actually hosts so it's nice to see that level of attentiveness.,"['Italian Restaurant', 'European Restaurant', 'Cafe']",6603605,1342396800,7/15/2012,"[37.427346, -122.143358]",$$,7/16/2012 0:00,0,0,0,0.384701934,positive,1
992,3,5621473,Oh how you far you have fallen Palace BBQ.  Your price for lunch have increased over the years and you now don't serve short ribs at lunch.  Is that enough to stink up my clothes at work?  Not anymore.  I will gladly come back to Palace if they bring back short ribs for lunch.  I just bought my own for $2 per pound at an Asian market so I'll be fine making it for myself at home.,"['Barbecue Restaurant', 'Korean Restaurant', 'Buffet Restaurant']",2948224,1338471653,5/31/2012,"[37.351589, -122.001608]",$$,5/31/2012 13:40,13,40,53,-0.301367666,negative,-1
993,3,5621473,"i'm here for the comedy, not the food or drinks.  but inevitably, you get thirsty and there's a minimum when you go in so too bad!  as expected, the drinks are high priced and low variety but whoever you're there to see that night, should make it all worth it!  servers try their best but there's simply not enough of them to cover such a large group.",['Comedy Club'],4481015,1235692800,2/26/2009,"[37.795474, -122.400286]",$$,2/27/2009 0:00,0,0,0,0.000423959,neutral,0
994,3,5621473,one of the better thai/singapore cuisine options in the mccarthy ranch side of the freeway.  it's always packed at lunch but the menu is large and has something for everyone.  the roti is incredible along with the curry dipping sauce and the pad thai noodles tasted soft and fresh.  the noise in the room can make dining here a yelling affair.,['Malaysian Restaurant'],4159684,1342396800,7/15/2012,"[37.428168, -121.920155]",$$,7/16/2012 0:00,0,0,0,0.822046328,positive,1
995,5,8057965,"Family and friends took me here (on their dime) to celebrate getting through some really dark, hard times.  It is the kind of place I can't (or choose not to) afford.  Incredible art, architecture, service, and food.  Great ambiance.  Truly a night to remember.","['American Restaurant', 'Steak House']",9388025,1358511917,1/18/2013,"[34.280711, -119.291717]",$$,1/18/2013 12:25,12,25,17,0.929501416,positive,1
996,2,6763820,"Only time they serve ""single"" portions is for lunch. But just found out this restaurant doesn't serve lunch. I think there should be continuity with all the Bucca restaurants. I saw one post that said they're too close to a school....I can't believe they call that place a school...it's a language school where teenagers come from Asia & Europe...not really a school like we all think of....so I'll never go. Who wants to see barrels of pasta sitting on the table???? I'm sick of huge portions at restaurants. And we wonder why there's such a problem with obesity...UGH",['Italian Restaurant'],5166372,1376965626,8/19/2013,"[33.818901, -118.383896]",$$,8/20/2013 2:27,2,27,6,-0.74794884,negative,-1
997,1,7960586,Grabbed wrong item in 15  or less line so had to get back in line. Checker was really snooty about it saying some spiel about a 3 time limit.,['Grocery Store'],1918645,1388532908,12/31/2013,"[36.977767, -121.970357]",$$,12/31/2013 23:35,23,35,8,-0.644235669,negative,-1
998,3,38190,Cool people but Gavilian on Washington/Central is better or Avalon/Vernon,['Mexican Restaurant'],1703853,1373506495,7/10/2013,"[34.004089, -118.247889]",$$$,7/11/2013 1:34,1,34,55,0.086865417,neutral,0
